t_stamp,feature_9,feature_10_ext_metric
2025-07-14 17:00:00,0.5415908429453339,1.2355888946745497
2025-07-14 17:15:00,0.535388793322488,1.2402960603452928
2025-07-14 17:30:00,0.5348179477156456,1.224422806242898
2025-07-14 17:45:00,0.5363519188918715,1.2263946324889028
2025-07-14 18:00:00,0.5418994934165058,1.2245790666365675
2025-07-14 18:15:00,0.5449836697844636,1.216612447144764
2025-07-14 18:30:00,0.5364714011346258,1.2220575897057466
2025-07-14 18:45:00,0.5367421463145579,1.2401895991983907
2025-07-14 19:00:00,0.5435207446574809,1.248673573568391
2025-07-14 19:15:00,0.547488283947678,1.241050920946308
2025-07-14 19:30:00,0.5498329135680519,1.244488218349426
2025-07-14 19:45:00,0.5487227431125645,1.2483361639157267
2025-07-14 20:00:00,0.5473972624078507,1.2529802988877463
2025-07-14 20:15:00,0.5488224261562309,1.2534053323931003
2025-07-14 20:30:00,0.5436656576940042,1.2462232269770788
2025-07-14 20:45:00,0.5448744407036313,1.2385162413966853
2025-07-14 21:00:00,0.5469365810954082,1.2303541635634643
2025-07-14 21:15:00,0.5436287427281944,1.229857346069678
2025-07-14 21:30:00,0.5543657051354026,1.2344772729761255
2025-07-14 21:45:00,0.5542558488666034,1.2217041109862845
2025-07-14 22:00:00,0.5527619466783962,1.2237962198023011
2025-07-14 22:15:00,0.5577931116215287,1.224216216084202
2025-07-14 22:30:00,0.5698264780576114,1.2189138162019213
2025-07-14 22:45:00,0.5751934257937935,1.2152719940936734
2025-07-14 23:00:00,0.5634537556136615,1.2113965996645681
2025-07-14 23:15:00,0.5651476109459387,1.2204170758235904
2025-07-14 23:30:00,0.5622103563782587,1.2125856072088428
2025-07-14 23:45:00,0.558173655192474,1.211241795493338
2025-07-15 00:00:00,0.5548410373816072,1.2211516029900513
2025-07-15 00:15:00,0.5533446789137653,1.2278078697392303
2025-07-15 00:30:00,0.5581979921064222,1.2230583533458075
2025-07-15 00:45:00,0.5562213991905686,1.2270521373379901
2025-07-15 01:00:00,0.5490699325636558,1.215153782776012
2025-07-15 01:15:00,0.5495604858120343,1.2055964073063798
2025-07-15 01:30:00,0.5472275112388447,1.2069609048951673
2025-07-15 01:45:00,0.5446529255884252,1.2013621073885392
2025-07-15 02:00:00,0.5492305976854681,1.2048513661472706
2025-07-15 02:15:00,0.5434346154518288,1.1893050994659606
2025-07-15 02:30:00,0.553710487700501,1.1792740510887252
2025-07-15 02:45:00,0.5509907769672485,1.1812114589287006
2025-07-15 03:00:00,0.5448929403959355,1.1806134351011028
2025-07-15 03:15:00,0.5401406315482221,1.184167049599406
2025-07-15 03:30:00,0.5380307157056388,1.1808645228959291
2025-07-15 03:45:00,0.528662141015127,1.1797335407398386
2025-07-15 04:00:00,0.5229200731641857,1.1886294393732197
2025-07-15 04:15:00,0.5169538033113811,1.1715673655259713
2025-07-15 04:30:00,0.5165601897075036,1.161460166637526
2025-07-15 04:45:00,0.5171204440609994,1.1599934928205238
2025-07-15 05:00:00,0.5207261836840795,1.1558828368432275
2025-07-15 05:15:00,0.5255917534405122,1.1535039939286307
2025-07-15 05:30:00,0.5252749834832758,1.1511260196662239
2025-07-15 05:45:00,0.5254635112254603,1.1579667868966828
2025-07-15 06:00:00,0.5237197954320493,1.1550641152503183
2025-07-15 06:15:00,0.5188516689026531,1.1578482607519511
2025-07-15 06:30:00,0.5126776234855132,1.1559374084751857
2025-07-15 06:45:00,0.51676435991261,1.1609738564034315
2025-07-15 07:00:00,0.5244861709477765,1.1464959484741202
2025-07-15 07:15:00,0.5193396605531126,1.1264666891596502
2025-07-15 07:30:00,0.516134561129927,1.1338857271951208
2025-07-15 07:45:00,0.5152947642287244,1.1337030461395399
2025-07-15 08:00:00,0.515415385538748,1.144073896906858
2025-07-15 08:15:00,0.5092105481361744,1.1511765733572483
2025-07-15 08:30:00,0.5062776408189775,1.1548167974601213
2025-07-15 08:45:00,0.5092022139037408,1.1569838671081716
2025-07-15 09:00:00,0.5221255957499823,1.154183807540112
2025-07-15 09:15:00,0.5159489814838379,1.1507683226002081
2025-07-15 09:30:00,0.5113565397314433,1.1393786143334266
2025-07-15 09:45:00,0.5080567990402712,1.1582757456224548
2025-07-15 10:00:00,0.5120995538774069,1.1510164216837933
2025-07-15 10:15:00,0.5108401535508499,1.14781515720728
2025-07-15 10:30:00,0.5137138663252561,1.155202173328311
2025-07-15 10:45:00,0.5137549439453288,1.1599856550444194
2025-07-15 11:00:00,0.5146717083206698,1.1662644354518399
2025-07-15 11:15:00,0.5166211371070463,1.164301095467399
2025-07-15 11:30:00,0.5169341352380259,1.1575138820294222
2025-07-15 11:45:00,0.5131149512967584,1.159945527431197
2025-07-15 12:00:00,0.5088539945166687,1.1685634610528217
2025-07-15 12:15:00,0.5046055171349951,1.159284329375452
2025-07-15 12:30:00,0.5107673451231702,1.167949209139487
2025-07-15 12:45:00,0.5039218268475406,1.1700508401475318
2025-07-15 13:00:00,0.5082261070571614,1.1574997483915375
2025-07-15 13:15:00,0.510768348289554,1.166656385624212
2025-07-15 13:30:00,0.5016527500124803,1.1872923354523996
2025-07-15 13:45:00,0.5089107954369119,1.1851631097641064
2025-07-15 14:00:00,0.5173487714590344,1.179155691104392
2025-07-15 14:15:00,0.5150647181133235,1.1803984023090601
2025-07-15 14:30:00,0.5217352361497111,1.1846805643644283
2025-07-15 14:45:00,0.5185966647352438,1.1843440948605017
2025-07-15 15:00:00,0.5277384770585808,1.1817908113718931
2025-07-15 15:15:00,0.5278446254121882,1.1958311622087332
2025-07-15 15:30:00,0.531355462038812,1.2010876100094359
2025-07-15 15:45:00,0.5301838374906263,1.1922535909285874
2025-07-15 16:00:00,0.5399255081963017,1.180307344827669
2025-07-15 16:15:00,0.544377505056554,1.1962589136945692
2025-07-15 16:30:00,0.5452934596868495,1.2143138918726002
2025-07-15 16:45:00,0.5515291388977133,1.2234540346156868
2025-07-15 17:00:00,0.5553521010183945,1.2333816149655923
2025-07-15 17:15:00,0.5557518424222346,1.2375066465191225
2025-07-15 17:30:00,0.550227120678827,1.2376335545690276
2025-07-15 17:45:00,0.5533534487709522,1.2496445390652915
2025-07-15 18:00:00,0.5527640185362621,1.2610454033115037
2025-07-15 18:15:00,0.563620327115833,1.261953724065055
2025-07-15 18:30:00,0.5620828402043052,1.2504772169202392
2025-07-15 18:45:00,0.5659443683449723,1.2609097329426404
2025-07-15 19:00:00,0.569618103565966,1.2652541656047018
2025-07-15 19:15:00,0.5757500193248744,1.277491479319514
2025-07-15 19:30:00,0.577815163321839,1.277274348288124
2025-07-15 19:45:00,0.5708666125750507,1.274464089748669
2025-07-15 20:00:00,0.5729754773320423,1.2740930150095664
2025-07-15 20:15:00,0.5653260289035037,1.2703668900764642
2025-07-15 20:30:00,0.5648285677869207,1.2677010281408714
2025-07-15 20:45:00,0.5599915025703043,1.2811846847157793
2025-07-15 21:00:00,0.5639772175166701,1.278388614581898
2025-07-15 21:15:00,0.5624756253104262,1.2759865444890537
2025-07-15 21:30:00,0.5587913270950043,1.2769904782727437
2025-07-15 21:45:00,0.5607109785119072,1.2771265812137464
2025-07-15 22:00:00,0.5598368920892455,1.264524262071923
2025-07-15 22:15:00,0.5664463592422313,1.2646197894792126
2025-07-15 22:30:00,0.574470841373805,1.2624630066314324
2025-07-15 22:45:00,0.5716031791114243,1.2516242385416159
2025-07-15 23:00:00,0.5742744748398867,1.2545991867605706
2025-07-15 23:15:00,0.5713598075665254,1.253894506391067
2025-07-15 23:30:00,0.5694968065439829,1.2454954724707632
2025-07-15 23:45:00,0.5634802008885992,1.2320816717227379
2025-07-16 00:00:00,0.5670408321976448,1.228313766815344
2025-07-16 00:15:00,0.5674449590040034,1.2313195879728096
2025-07-16 00:30:00,0.5655984325728907,1.228889574872337
2025-07-16 00:45:00,0.56278395530391,1.222272912272365
2025-07-16 01:00:00,0.5607971038662042,1.224222897968859
2025-07-16 01:15:00,0.5645598799997182,1.2071265365661414
2025-07-16 01:30:00,0.5630653858745045,1.2129103393090266
2025-07-16 01:45:00,0.5619251384202142,1.2030356848018333
2025-07-16 02:00:00,0.5581362965154277,1.2020574371057686
2025-07-16 02:15:00,0.555212570236264,1.1958297854515503
2025-07-16 02:30:00,0.5533102238253682,1.1888128939787113
2025-07-16 02:45:00,0.556784455376491,1.1911118559186709
2025-07-16 03:00:00,0.5478466373600375,1.1917688669189397
2025-07-16 03:15:00,0.5394384548654114,1.1793025136084923
2025-07-16 03:30:00,0.5380703523321447,1.1776886241958446
2025-07-16 03:45:00,0.5393730353718925,1.1706918007450535
2025-07-16 04:00:00,0.5377909169234738,1.172734446503863
2025-07-16 04:15:00,0.53195424622335,1.174581094993965
2025-07-16 04:30:00,0.5294535401960492,1.160197886655536
2025-07-16 04:45:00,0.5292314053761045,1.1469351074377543
2025-07-16 05:00:00,0.5245871962784681,1.1355843726395733
