t_stamp,feature_9,feature_10_ext_metric
2025-09-27 17:00:00,0.4372181336865151,0.9005526056165433
2025-09-27 17:15:00,0.43490517629878195,0.9002928456288247
2025-09-27 17:30:00,0.43470407927610827,0.9057772898921386
2025-09-27 17:45:00,0.43401505488989783,0.9023455820514037
2025-09-27 18:00:00,0.4374942000611624,0.9187696038798945
2025-09-27 18:15:00,0.4503408333076497,0.9177304085599081
2025-09-27 18:30:00,0.44498784152793863,0.915020442754217
2025-09-27 18:45:00,0.44701412923201606,0.9154204521760698
2025-09-27 19:00:00,0.4577942524714962,0.9204631707729203
2025-09-27 19:15:00,0.4548343801559132,0.9231969084959782
2025-09-27 19:30:00,0.45542858083659954,0.9241657763734974
2025-09-27 19:45:00,0.4643034788230986,0.9269110708051855
2025-09-27 20:00:00,0.46680935784224264,0.9245357360895715
2025-09-27 20:15:00,0.4722363332298289,0.9200753445243843
2025-09-27 20:30:00,0.469632869900666,0.9260965548010608
2025-09-27 20:45:00,0.46641461924607547,0.933380546781692
2025-09-27 21:00:00,0.4615772586407402,0.9283409541673308
2025-09-27 21:15:00,0.4675360415521633,0.9338023111091553
2025-09-27 21:30:00,0.4663274894963235,0.9191748119028454
2025-09-27 21:45:00,0.4689193480260424,0.9204030496145138
2025-09-27 22:00:00,0.4607379633765999,0.9168291424434116
2025-09-27 22:15:00,0.45533217931156583,0.9083470651581009
2025-09-27 22:30:00,0.45842531476874054,0.909237723927725
2025-09-27 22:45:00,0.4573564475599381,0.9125535775288599
2025-09-27 23:00:00,0.45908373986103995,0.9109505396645815
2025-09-27 23:15:00,0.45760547222590514,0.9154184230532137
2025-09-27 23:30:00,0.4560975676846626,0.9128986159039978
2025-09-27 23:45:00,0.4574801367575549,0.8956086666629124
2025-09-28 00:00:00,0.44981800539554284,0.9030697589300043
2025-09-28 00:15:00,0.44881682696767217,0.9063070196914653
2025-09-28 00:30:00,0.448222713460812,0.8923397746212725
2025-09-28 00:45:00,0.4500982928387023,0.8788631085632901
2025-09-28 01:00:00,0.44541607819274404,0.8713286265755029
2025-09-28 01:15:00,0.45034034495193936,0.884092883787999
2025-09-28 01:30:00,0.45039413569827214,0.8887707787414687
2025-09-28 01:45:00,0.451545427426041,0.8730800037311792
2025-09-28 02:00:00,0.4465582971863813,0.8545568440566585
2025-09-28 02:15:00,0.4464710349795176,0.8554420106749238
2025-09-28 02:30:00,0.44251701249569847,0.8502375462845467
2025-09-28 02:45:00,0.44038091425410586,0.8493266046932432
2025-09-28 03:00:00,0.43438924924186056,0.8441225865324751
2025-09-28 03:15:00,0.42763140368156805,0.8381417459389062
2025-09-28 03:30:00,0.4278147117753973,0.8406369606153411
2025-09-28 03:45:00,0.42657353050593716,0.8436562313100748
2025-09-28 04:00:00,0.43760041979020764,0.8283891040908922
2025-09-28 04:15:00,0.4334575072620207,0.8154796539229718
2025-09-28 04:30:00,0.4315769756058327,0.8135934735817446
2025-09-28 04:45:00,0.43280248486655304,0.7987705528729565
2025-09-28 05:00:00,0.42907717257510364,0.7966609303132861
2025-09-28 05:15:00,0.41792167770493754,0.7929252014042596
2025-09-28 05:30:00,0.41513899798886794,0.7965187207542022
2025-09-28 05:45:00,0.4138570200519808,0.7955380385860635
2025-09-28 06:00:00,0.4197665160664242,0.7901997266789793
2025-09-28 06:15:00,0.4155884900304309,0.7667725151641683
2025-09-28 06:30:00,0.41208344262621793,0.7660495440313015
2025-09-28 06:45:00,0.41805011074915494,0.774093445326733
2025-09-28 07:00:00,0.4153066689876229,0.7836576824939961
2025-09-28 07:15:00,0.40814250629018184,0.7931074440178592
2025-09-28 07:30:00,0.40245731054152983,0.7906448159319974
2025-09-28 07:45:00,0.4033664228799148,0.7867328871411589
2025-09-28 08:00:00,0.40877380781689787,0.7927338420669403
2025-09-28 08:15:00,0.40932866261293405,0.7869281729462277
2025-09-28 08:30:00,0.40963635957772554,0.7907830910908518
2025-09-28 08:45:00,0.4032149004902229,0.8010145878581785
2025-09-28 09:00:00,0.39213000754827926,0.7978658291546489
2025-09-28 09:15:00,0.3922101694437249,0.8058898830493476
2025-09-28 09:30:00,0.3935528760348646,0.8060726841805068
2025-09-28 09:45:00,0.39919018566539943,0.8118826465689855
2025-09-28 10:00:00,0.40094586118905245,0.812562998879867
2025-09-28 10:15:00,0.39592287605979165,0.8099482818396238
2025-09-28 10:30:00,0.39270703067897994,0.8119233003130466
2025-09-28 10:45:00,0.39735531315594513,0.8011552526760339
2025-09-28 11:00:00,0.39786247200880454,0.7990794297302826
2025-09-28 11:15:00,0.39883319664572875,0.807449927494545
2025-09-28 11:30:00,0.40064402929620996,0.8128027967512452
2025-09-28 11:45:00,0.396627189319238,0.822109200718561
2025-09-28 12:00:00,0.3989432785933081,0.8299703382595292
2025-09-28 12:15:00,0.4071605382779234,0.8319839154192878
2025-09-28 12:30:00,0.4106452083087225,0.8378222783183236
2025-09-28 12:45:00,0.41444162377022625,0.8414192315902326
2025-09-28 13:00:00,0.4157272163883604,0.840659728933396
2025-09-28 13:15:00,0.41309470202195275,0.848934655103823
2025-09-28 13:30:00,0.4205051653393038,0.8499933156509468
2025-09-28 13:45:00,0.4154656898596329,0.8398826573696537
2025-09-28 14:00:00,0.4178597735488095,0.850684857909632
2025-09-28 14:15:00,0.4192250066396721,0.855039515466972
2025-09-28 14:30:00,0.42161553266966884,0.8764495841688631
2025-09-28 14:45:00,0.4193353278239124,0.8819241312897658
2025-09-28 15:00:00,0.41953295100627924,0.8850350997960384
2025-09-28 15:15:00,0.40938846498002746,0.8968570851912665
2025-09-28 15:30:00,0.40717017896031843,0.8966594953151278
2025-09-28 15:45:00,0.40688392403839474,0.8896738722615204
2025-09-28 16:00:00,0.40616775404560956,0.8796932473265089
2025-09-28 16:15:00,0.4152479085275398,0.8839819288919727
2025-09-28 16:30:00,0.41147268222296934,0.896632888437213
2025-09-28 16:45:00,0.41062997563844494,0.9051737847707564
2025-09-28 17:00:00,0.41535246199653364,0.9051865908710076
2025-09-28 17:15:00,0.42145001325543047,0.9112618085422756
2025-09-28 17:30:00,0.4238318768066792,0.9181939500555557
2025-09-28 17:45:00,0.42325820546810183,0.9279574794780767
2025-09-28 18:00:00,0.4291820103610722,0.922274154879344
2025-09-28 18:15:00,0.4303549615936526,0.9157274727331376
2025-09-28 18:30:00,0.4361932083815797,0.9214157769472033
2025-09-28 18:45:00,0.43088570805389376,0.9220716187125321
2025-09-28 19:00:00,0.43582220110695025,0.9349826971273811
2025-09-28 19:15:00,0.44227953174369933,0.9252619818892036
2025-09-28 19:30:00,0.4421891867964138,0.9228559363949898
2025-09-28 19:45:00,0.44273253306529403,0.906370545464024
2025-09-28 20:00:00,0.441964986098589,0.9121051358691402
2025-09-28 20:15:00,0.43716630914955257,0.9117822514008211
2025-09-28 20:30:00,0.4429388162224168,0.8962094967531378
2025-09-28 20:45:00,0.4410729831628892,0.897044270579966
2025-09-28 21:00:00,0.44506681611254906,0.8947274552206106
2025-09-28 21:15:00,0.44762925027982947,0.9050499011233097
2025-09-28 21:30:00,0.4509838284539373,0.8993720485552869
2025-09-28 21:45:00,0.4452998857215239,0.8998648791133914
2025-09-28 22:00:00,0.4468075452496842,0.9049049601128815
2025-09-28 22:15:00,0.44498668400113767,0.8903134026984783
2025-09-28 22:30:00,0.44938834309338654,0.8903853530073991
2025-09-28 22:45:00,0.4462418799370873,0.8759406468741108
2025-09-28 23:00:00,0.44895367629719607,0.8849173748938125
2025-09-28 23:15:00,0.4483365117500042,0.8846101128926807
2025-09-28 23:30:00,0.4466574844602512,0.8771328236795093
2025-09-28 23:45:00,0.45113011569890665,0.867855008088776
2025-09-29 00:00:00,0.4583432804086762,0.858136761956874
2025-09-29 00:15:00,0.46288236490380025,0.8547276401824001
2025-09-29 00:30:00,0.4604225177820975,0.8608268181078979
2025-09-29 00:45:00,0.453357434652935,0.8547956369427584
2025-09-29 01:00:00,0.45590347994960756,0.8492084834671146
2025-09-29 01:15:00,0.4540681899626892,0.8526131314310016
2025-09-29 01:30:00,0.45193748075746126,0.8583680266103416
2025-09-29 01:45:00,0.45662478010907903,0.8581332925021529
2025-09-29 02:00:00,0.45515414241853885,0.8403933042294427
2025-09-29 02:15:00,0.4544080452629061,0.8459757376005077
2025-09-29 02:30:00,0.4600152986372927,0.8457876875501177
2025-09-29 02:45:00,0.45443604652931197,0.8367001781061886
2025-09-29 03:00:00,0.45062830016392175,0.8390959513541763
2025-09-29 03:15:00,0.4394419642774367,0.828173981691618
2025-09-29 03:30:00,0.4359165296060914,0.8160637545160669
2025-09-29 03:45:00,0.43243742934074514,0.8210343248952501
2025-09-29 04:00:00,0.4335578088139351,0.8118628326909749
2025-09-29 04:15:00,0.433360634102136,0.8083995108906087
2025-09-29 04:30:00,0.4289519917203577,0.8155320405457565
2025-09-29 04:45:00,0.43543414718531914,0.819072026928228
2025-09-29 05:00:00,0.4268865909224071,0.8189023256040748
2025-09-29 05:15:00,0.4279375427620981,0.8093323651288474
2025-09-29 05:30:00,0.4185424092688478,0.8088365957071488
2025-09-29 05:45:00,0.41587130316631415,0.8092849518193198
2025-09-29 06:00:00,0.41071223147777924,0.8107460839105453
2025-09-29 06:15:00,0.4104249568132671,0.8120410659699365
2025-09-29 06:30:00,0.41380081181499045,0.8161086534049905
2025-09-29 06:45:00,0.41755572614766934,0.8189592145067587
2025-09-29 07:00:00,0.4189370427059561,0.8240045559490278
2025-09-29 07:15:00,0.41154332432843355,0.8205121724500609
2025-09-29 07:30:00,0.4165040448932667,0.8197002938605829
2025-09-29 07:45:00,0.4128013249480756,0.8212158463619114
2025-09-29 08:00:00,0.4142093604137251,0.8191483615819471
2025-09-29 08:15:00,0.41571934099657254,0.8212352640424452
2025-09-29 08:30:00,0.41495424415000853,0.8153739254510362
2025-09-29 08:45:00,0.4181039299447439,0.8109367021433114
2025-09-29 09:00:00,0.4149281752465601,0.8221461081481349
2025-09-29 09:15:00,0.41547185746581045,0.8181589342909622
2025-09-29 09:30:00,0.41781055865309885,0.806215442521991
2025-09-29 09:45:00,0.42443516735985026,0.8073617935593822
2025-09-29 10:00:00,0.4231691935889893,0.8106650632966423
2025-09-29 10:15:00,0.42422815407563097,0.8089425211443101
2025-09-29 10:30:00,0.4185885322998505,0.8199402352411734
2025-09-29 10:45:00,0.4239869142633826,0.8206559393548849
2025-09-29 11:00:00,0.4266398436560956,0.8226200212938283
2025-09-29 11:15:00,0.4227582653507709,0.8297100585064954
2025-09-29 11:30:00,0.41879179916381976,0.8386135186098902
2025-09-29 11:45:00,0.41586946586035206,0.8221756225957387
2025-09-29 12:00:00,0.4174026673858731,0.8232159617011815
2025-09-29 12:15:00,0.4174821519663919,0.8322500406538896
2025-09-29 12:30:00,0.4213339241143542,0.8411382540901703
2025-09-29 12:45:00,0.41891727579143206,0.8497280348897203
2025-09-29 13:00:00,0.41638105924111013,0.8320867198563238
2025-09-29 13:15:00,0.4107255183568529,0.8387080022479982
2025-09-29 13:30:00,0.4198196147430069,0.8433225214564156
2025-09-29 13:45:00,0.4250584399965549,0.8254539067201176
2025-09-29 14:00:00,0.42623155401282065,0.8223589941180979
2025-09-29 14:15:00,0.42646905733264656,0.8277042297441906
2025-09-29 14:30:00,0.43183708301574,0.8268964311398557
2025-09-29 14:45:00,0.4353605286068528,0.8434267497723495
