t_stamp,feature_9,feature_10_ext_metric
2025-08-19 17:00:00,0.4734135471773695,0.9749574740451801
2025-08-19 17:15:00,0.4728135076296541,0.9701683487325695
2025-08-19 17:30:00,0.47408706436115433,0.9738533510649494
2025-08-19 17:45:00,0.4787558876006408,0.9783312142103557
2025-08-19 18:00:00,0.47660529814246555,0.9809605132374468
2025-08-19 18:15:00,0.4735648827310716,0.9915558326713725
2025-08-19 18:30:00,0.4792348153760803,0.9906279988920826
2025-08-19 18:45:00,0.47698543472967847,0.988023620204143
2025-08-19 19:00:00,0.48284099127368857,0.9913535431213535
2025-08-19 19:15:00,0.4817671309102016,0.9866767911390529
2025-08-19 19:30:00,0.4847128810107253,0.985201111645805
2025-08-19 19:45:00,0.48310515416503363,0.9772169908656291
2025-08-19 20:00:00,0.48360165440094643,0.9813335913286162
2025-08-19 20:15:00,0.48721579463964654,0.9677907289347114
2025-08-19 20:30:00,0.49530459640999736,0.9579112783950587
2025-08-19 20:45:00,0.49840892094502215,0.9734153171424418
2025-08-19 21:00:00,0.5002029606815813,0.9724325238528272
2025-08-19 21:15:00,0.4980109758725643,0.9764868613728722
2025-08-19 21:30:00,0.49868218281349114,0.959180003260274
2025-08-19 21:45:00,0.5028874246226994,0.9547383091575777
2025-08-19 22:00:00,0.5000242628834696,0.9465247891852492
2025-08-19 22:15:00,0.49986537837725953,0.9364507976123515
2025-08-19 22:30:00,0.49989638071013914,0.9329404188147472
2025-08-19 22:45:00,0.4969395503337299,0.9270800743228124
2025-08-19 23:00:00,0.4883228681640652,0.9358253215054289
2025-08-19 23:15:00,0.487304810196155,0.9431002303750954
2025-08-19 23:30:00,0.48877238240820137,0.9345673099444157
2025-08-19 23:45:00,0.4829531753039,0.9281469779223137
2025-08-20 00:00:00,0.4861410948173203,0.9254995119450292
2025-08-20 00:15:00,0.49474409717216755,0.9306266637385286
2025-08-20 00:30:00,0.4948297415974706,0.9308451701029516
2025-08-20 00:45:00,0.49411638607035546,0.9209828085511903
2025-08-20 01:00:00,0.49429013816211753,0.9231312658245269
2025-08-20 01:15:00,0.49676730011619064,0.9329466113824822
2025-08-20 01:30:00,0.4962095003353635,0.9174686540548966
2025-08-20 01:45:00,0.4904508795353701,0.9169593206301652
2025-08-20 02:00:00,0.4928901179991845,0.9156631367237655
2025-08-20 02:15:00,0.48719641408672837,0.9136189654603274
2025-08-20 02:30:00,0.4830241478342379,0.9098291737926302
2025-08-20 02:45:00,0.47877683269142474,0.8974454996786518
2025-08-20 03:00:00,0.47357997160402193,0.8917534505128838
2025-08-20 03:15:00,0.46844876526926615,0.8851595067372393
2025-08-20 03:30:00,0.4779122922932894,0.8954170388787076
2025-08-20 03:45:00,0.47157588706029974,0.8947073649273991
2025-08-20 04:00:00,0.4645699040790207,0.8825071695551583
2025-08-20 04:15:00,0.45103161700918704,0.8849295561360826
2025-08-20 04:30:00,0.45335068881230073,0.883626789639817
2025-08-20 04:45:00,0.45989710562555114,0.8689780239701603
2025-08-20 05:00:00,0.4544303643159765,0.8782670248774187
2025-08-20 05:15:00,0.4571931975154017,0.8759024256808685
2025-08-20 05:30:00,0.4541509507639975,0.8721771512177154
2025-08-20 05:45:00,0.4572556229000016,0.857331073345271
2025-08-20 06:00:00,0.45651564580306797,0.8620175644355711
2025-08-20 06:15:00,0.4519891431523989,0.8538307476784563
2025-08-20 06:30:00,0.449814555348494,0.852561510200343
2025-08-20 06:45:00,0.4408480031820934,0.8612039669508317
2025-08-20 07:00:00,0.43968347443404676,0.8690812506054335
2025-08-20 07:15:00,0.4378938779015444,0.8714200112604229
2025-08-20 07:30:00,0.44194182213759814,0.8668441962653227
2025-08-20 07:45:00,0.4390640336223708,0.8727257095006252
2025-08-20 08:00:00,0.43350372509380836,0.8635739029561601
2025-08-20 08:15:00,0.43543173729585016,0.8583363180057516
