t_stamp,GR05/ai/GR05_feature_7/eu,GR05/GR05_feature_1_block/eu,GR05/GR05_feature_1_block/setpoint,GR05/GR05_feature_3/eu,GR05/ai/GR05_feature_4_1/eu,GR05/ai/GR05_feature_8/eu,GR05/ai/GR05_feature_6/eu,GR05/GR05_feature_5
2025-09-09 17:00:00,6.368571616086549,67.55440725479998,66.25630252100841,26.71884940352592,58.93112924821908,832.2367713787678,72.61504289653143,52.54730877991519
2025-09-09 17:15:00,7.208827809310871,67.64976160957879,66.25630252100841,26.697563657866805,58.88943814079875,832.1117576152885,72.91086139806337,52.820624462590835
2025-09-09 17:30:00,7.551230502407903,67.45826179820814,66.25630252100841,26.708187839848172,58.62607164246685,832.9379824667741,72.63678784274862,52.94717482534047
2025-09-09 17:45:00,7.593604949856177,67.39281918384155,66.25630252100841,26.69187099324124,58.518017523645504,832.4182258409912,72.78628218299318,52.45223159910785
2025-09-09 18:00:00,7.383795568293237,67.43843611836789,66.25630252100841,26.66565982341326,58.32759231867095,835.7952919871803,72.37537620493221,52.13225748762222
2025-09-09 18:15:00,7.697029139229441,67.455984014404,66.25630252100841,26.65198803517117,58.35505880482338,834.6865251860544,72.66967388510302,51.79154461281133
2025-09-09 18:30:00,8.351058340640918,67.42173917049523,66.25630252100841,26.619134401921325,58.40152517278083,838.0620925898522,72.90247912715628,52.04638912378304
2025-09-09 18:45:00,8.8432209073028,67.36463406614821,66.25630252100841,26.642711724204645,58.7574607669166,836.9387682771081,72.70581974413975,52.211115380247186
2025-09-09 19:00:00,8.876793537973192,67.35253946559789,66.25630252100841,26.58324103446892,61.94066254458103,835.3051565820839,72.51507319874138,52.726256965192285
2025-09-09 19:15:00,8.410145715786914,67.3851475380179,66.25630252100841,26.55356664143813,61.90933569222785,831.6920705542645,72.79773439504844,52.90315208721042
2025-09-09 19:30:00,8.211772628214373,67.36323829826011,66.25630252100841,26.610050969334555,61.9648589871419,821.6914787599978,72.66757185126305,52.70377618785916
2025-09-09 19:45:00,7.986952511216565,67.26701508974966,66.25630252100841,26.625435591362066,61.99412832899462,829.523728022055,72.9135052375433,52.236372252946545
2025-09-09 20:00:00,8.262205088142155,67.28880828595065,66.25630252100841,26.643539624849243,62.2403474964213,834.1228765365519,72.51449009102379,52.28120662614478
2025-09-09 20:15:00,8.481271780174334,67.21540393732684,66.25630252100841,26.653370092418168,61.865166097830226,832.7105455775187,72.66373821157072,52.33675163607939
2025-09-09 20:30:00,8.387399221601212,67.3425451916338,66.25630252100841,26.600586998128986,61.7255522560533,836.1892918332848,72.86465833376192,52.42448579372099
2025-09-09 20:45:00,8.340091257024195,67.2694406562053,66.25630252100841,26.568704331325637,61.601314376811615,838.7935797939156,72.50837810769842,52.68167553610068
2025-09-09 21:00:00,7.567584001656579,67.36779476034927,66.25630252100841,26.637465265283165,61.59435171860169,840.0473206362899,72.52337597824821,52.39806708959557
2025-09-09 21:15:00,7.263266378695214,67.29307469231819,66.25630252100841,26.630260997591105,61.55958299663203,848.8823453209376,72.70903081699844,52.39217477076289
2025-09-09 21:30:00,7.831660371516397,67.0817401825565,66.25630252100841,26.623379837536575,61.4079075388178,848.6207543165846,72.63664890310805,52.14154082187834
2025-09-09 21:45:00,8.251029910463684,67.11781361813146,66.25630252100841,26.598576221603416,61.6425181494022,843.90111403299,72.6942490393466,51.81574788103439
2025-09-09 22:00:00,8.437311236088018,67.08021278039666,66.25630252100841,26.536767865170496,62.018549374399825,838.7502371852894,72.3852836619027,51.73390932043902
2025-09-09 22:15:00,7.9395663711842275,67.1410114294271,66.25630252100841,26.518562065790476,62.19668672094785,844.5794101723134,72.55763072262135,51.3541543604731
2025-09-09 22:30:00,7.9152494837953995,67.17814981716222,66.25630252100841,26.485616159098157,62.13597855162311,845.0403684886379,72.69362978808029,51.137897538793126
2025-09-09 22:45:00,8.428003548748677,67.23976248890492,66.25630252100841,26.51246067523241,61.87174226265821,842.8428151967775,72.65082098336917,51.33984931380643
2025-09-09 23:00:00,9.152838094966333,67.22435243648249,66.25630252100841,26.472779916543328,61.5737085380348,845.01426865181,72.84602634215287,51.61701926735527
2025-09-09 23:15:00,9.882425232928178,67.18732036473932,66.25630252100841,26.41613024334213,61.580298759320655,843.4748189984231,72.75353102983271,51.82609517590096
2025-09-09 23:30:00,10.566379080878471,67.32821153485071,66.25630252100841,26.422769556948786,62.02124391706739,838.3535746704656,72.25789141848223,51.426440505701365
2025-09-09 23:45:00,10.704233513694652,67.35547497235889,66.25630252100841,26.359060371607917,61.72994091887348,837.0517476579597,72.08156360703785,51.488466547621435
2025-09-10 00:00:00,10.674721259406095,67.41042220019743,66.25630252100841,26.33335318915486,61.432539688364585,840.125921164019,72.07586804390306,51.573579627805685
2025-09-10 00:15:00,10.831342406512851,67.43278029409754,66.25630252100841,26.33210670058558,61.285319657910804,838.3780660082409,71.98889408695632,51.417547142700016
2025-09-10 00:30:00,10.839243474366691,67.39839901990507,66.25630252100841,26.343167221361607,61.356387808167305,839.7363380770115,72.29946505411114,51.01211918583193
2025-09-10 00:45:00,11.653617859545468,67.55288879107735,66.25630252100841,26.31320478000736,61.06510828924127,840.2648944972195,72.83193562703937,51.087493454608875
2025-09-10 01:00:00,11.601105771499112,67.59224817150724,66.25630252100841,26.27501335127742,61.034051520870605,838.2081219130367,72.71356745314364,51.05573291165881
2025-09-10 01:15:00,11.190006280323978,67.58775188494123,66.25630252100841,26.23165548697104,58.1587286902741,844.5550928534541,72.68748277521343,50.881501826445806
2025-09-10 01:30:00,10.659965981928748,67.54204950521053,66.25630252100841,26.142822951755843,58.317684468236344,834.5789259632108,72.00255509886162,50.7953224004856
2025-09-10 01:45:00,10.329559616671837,67.51576678004815,66.25630252100841,26.136122673068332,58.22070555233051,836.4041333765838,72.28314035937845,51.235462281399684
2025-09-10 02:00:00,10.257455879905182,67.39574003143511,66.25630252100841,26.093289000830495,58.18019043192951,831.728475305059,72.50548338145235,51.588526738032726
2025-09-10 02:15:00,10.31607110070715,67.35475789193613,66.25630252100841,26.047646662417645,58.213322352519256,835.8675704801763,72.49379030828054,51.577023156605534
2025-09-10 02:30:00,10.537453560716173,67.36390754535817,66.25630252100841,25.986813038680655,58.040413194609776,832.5007475739603,72.01859972660675,51.80958059509153
2025-09-10 02:45:00,10.082258494758507,67.38360020147809,66.25630252100841,26.031764517621262,57.914072858257526,835.7560193798773,71.9182340033399,52.045288122959285
2025-09-10 03:00:00,9.352040587988025,67.4965093174075,66.25630252100841,25.984677747080287,58.09697759998061,840.320820427554,72.5092264855608,52.382163935265375
2025-09-10 03:15:00,9.087193629220554,67.477022404354,66.25630252100841,25.972925568705115,57.78147543751144,855.1878810075247,72.1352926857811,52.21106327065321
2025-09-10 03:30:00,9.371950091739862,67.5470784939017,66.25630252100841,25.920087490681773,57.71137900244097,850.8850273827717,72.64895054051527,52.270246032712
2025-09-10 03:45:00,9.565713244408087,67.52724627883102,66.25630252100841,25.872107628044674,57.48542714698621,846.5307958712309,72.48992712192884,51.975698352884294
2025-09-10 04:00:00,9.508954178077543,67.4301046913147,66.25630252100841,25.88800289216638,57.32374031486355,850.3651015844625,72.49717801114416,51.89833873303344
2025-09-10 04:15:00,9.214447538260384,67.38257298199514,66.25630252100841,25.910562639902192,57.46518932585587,849.058676486503,72.41484233755752,52.0111216416347
2025-09-10 04:30:00,8.624630980364229,67.37619016852258,66.25630252100841,25.905437645933745,57.82499155952158,846.184496157745,72.56663135851477,52.13329035863265
2025-09-10 04:45:00,8.850872843891384,67.3454131237337,66.25630252100841,25.91208167599284,57.796947382655475,845.5710729332758,72.21386098988586,51.672167539164604
2025-09-10 05:00:00,9.34147493217252,67.30806097755203,66.25630252100841,25.937271855217674,57.89754457281401,846.5603806024959,72.28530959940186,51.67348323069179
2025-09-10 05:15:00,9.60647899209475,67.18302229911936,66.25630252100841,25.97241185592124,57.91496197227747,850.5195134607128,72.72072052208873,51.525030832074364
2025-09-10 05:30:00,10.003399925436238,67.13375830791772,66.25630252100841,25.964638999626573,57.69378893512833,851.5164981059557,72.5969001081962,51.63364277810212
2025-09-10 05:45:00,9.8516975663309,67.1535264383952,66.25630252100841,25.97248649107546,57.766821803573805,852.76366895082,72.18823213429854,51.52586627710963
