t_stamp,GR06/ai/GR06_feature_7/eu,GR06/GR06_feature_1_block/eu,GR06/GR06_feature_1_block/setpoint,GR06/GR06_feature_3/eu,GR06/ai/GR06_feature_4_1/eu,GR06/ai/GR06_feature_8/eu,GR06/ai/GR06_feature_6/eu,GR06/GR06_feature_5
2025-12-11 17:00:00,10.719957629294152,72.76169963409937,67.2983193277311,29.679856699565114,69.10674954446854,1105.68204203915,78.8239174146876,62.12587188952447
2025-12-11 17:15:00,11.473363557305966,72.74832082736619,67.2983193277311,29.65497821546491,69.18938015559455,1111.8425535678468,78.2096320690899,61.90555986396031
2025-12-11 17:30:00,11.321312386410954,72.72145100552126,67.2983193277311,29.637205910996236,69.15288987899511,1111.417146921352,77.96775825794475,61.89609698092277
2025-12-11 17:45:00,10.969264866524124,72.78827961357347,67.2983193277311,29.66536803134619,69.09169384727713,1113.2357381341171,78.67730598085129,61.804395272965984
2025-12-11 18:00:00,10.97094980072327,72.73652639112535,67.2983193277311,29.577693452659197,69.2177065070639,1100.0581889011478,78.8049336386189,61.83765923340702
2025-12-11 18:15:00,11.500923893008775,72.73018517708444,67.2983193277311,29.527935133090907,69.61967908659396,1098.9435817341748,78.52901180011955,61.76955338959123
2025-12-11 18:30:00,12.164818392819697,72.663532560702,67.2983193277311,29.54635309239186,69.77140684163892,1110.1596248948072,78.39520435357986,61.882334342444274
2025-12-11 18:45:00,12.26071350782107,72.57452999532212,67.2983193277311,29.551004501653637,69.65287394850931,1107.3756227872184,78.11393583403478,61.991862183583194
2025-12-11 19:00:00,11.97996100944103,72.5423389715693,67.2983193277311,29.53192370900565,69.65076722920128,1101.9904150816164,78.22346589018792,61.66072099266936
2025-12-11 19:15:00,11.539471560233979,72.54887752481015,67.2983193277311,29.471545965077695,69.38140224841956,1106.7828784875287,78.57073620334822,61.57254672111647
2025-12-11 19:30:00,11.68116123777281,72.55932359744212,67.2983193277311,29.467779062219908,69.32004232469058,1101.5769540323677,78.3830578519458,61.352628174726156
2025-12-11 19:45:00,11.749594656003751,72.48022526415886,67.2983193277311,29.38219379693421,69.13579748329838,1097.7576025858682,78.16623448147135,61.158397336434874
2025-12-11 20:00:00,11.936322864651709,72.32341594903228,67.2983193277311,29.40772065429901,69.40520603760402,1094.9293099855252,78.46742064805478,61.12094135850302
2025-12-11 20:15:00,11.695393886172964,72.32562874958158,67.2983193277311,29.318009436840068,69.51745724523765,1109.0445675725248,78.58265359466394,60.99691419886363
2025-12-11 20:30:00,11.235109203236847,72.33716438425157,67.2983193277311,29.328684385413496,69.27067951883535,1110.1042037069583,78.66501584816152,61.22701201529724
2025-12-11 20:45:00,10.812970665594403,72.36221174691666,67.2983193277311,29.349660498142235,65.56941365425966,1111.4640456818208,78.49903091387446,60.41430991076732
2025-12-11 21:00:00,11.023876802586384,72.3221953417263,67.2983193277311,29.338201095612433,65.63947006385716,1104.6888137218873,78.13473157082645,59.950759225013236
2025-12-11 21:15:00,11.475607249566394,72.27303732835118,67.2983193277311,29.349081258275657,65.8094713859288,1104.2829380335204,78.13277440491872,59.699766387253234
2025-12-11 21:30:00,12.100944110287378,72.37204578696478,67.2983193277311,29.308195518914548,66.11570190970468,1105.5949435141217,78.32501724549174,59.72623146271213
2025-12-11 21:45:00,12.454829151175309,72.34740762706093,67.2983193277311,29.320025763593772,65.9749877133555,1107.9883162493006,78.41829060367024,60.00148305326317
2025-12-11 22:00:00,12.189454717861585,72.50940587738866,67.2983193277311,29.3735801210129,66.01134408325628,1112.16653715598,78.21315719954055,60.18074893858244
2025-12-11 22:15:00,12.286889351574514,72.55470401646714,67.2983193277311,29.33071808398446,65.83218056996421,1101.7392352001207,78.09707919864351,60.36998945275998
2025-12-11 22:30:00,12.497846346724796,72.64622619765412,67.2983193277311,29.336323486043376,65.71195569780002,1110.2676002896287,78.08457364399399,60.389648546692015
2025-12-11 22:45:00,13.296115349844403,72.6985743614834,67.2983193277311,29.35836690553046,65.5438824265752,1114.5805590576633,77.66821671108369,60.24929328841444
2025-12-11 23:00:00,13.888332866713974,72.53889212939926,67.2983193277311,29.329921995006774,65.16630256260163,1107.781856363401,77.96213522266164,60.38467851493172
2025-12-11 23:15:00,14.593507846348366,72.59544491065004,67.2983193277311,29.272380635157162,65.06057138719082,1107.4355748496594,78.32553478839165,60.27455398673683
2025-12-11 23:30:00,14.810985488493824,72.57929222513678,67.2983193277311,29.24785321067565,65.10640038378787,1110.5944073592696,78.32961213986604,60.511457719378384
2025-12-11 23:45:00,14.54375237474932,72.60964701155574,67.2983193277311,29.250816297335376,65.03728810214314,1111.585466526412,78.07057337671249,60.71107550636035
2025-12-12 00:00:00,14.29671085974933,72.66845521044822,67.2983193277311,29.218532956292407,64.83760471897867,1107.2772791403897,77.81648391106893,60.15530591942518
2025-12-12 00:15:00,14.633766468215969,72.81033866942713,67.2983193277311,29.23096699349669,64.80631843542815,1110.8419665400831,78.11548522375622,60.10982245116318
2025-12-12 00:30:00,14.993005952399628,72.78357365351206,67.2983193277311,29.26290102086675,64.77596616642641,1119.045414416761,77.74562613689491,59.93145109664661
2025-12-12 00:45:00,15.332680599234497,72.73588160640823,67.2983193277311,29.243242104860624,64.91759457274793,1109.311672475423,77.56073588552059,60.24316884677054
2025-12-12 01:00:00,14.795634591790693,72.67815060412269,67.2983193277311,29.252981656845968,65.02784128794107,1104.3013982451619,77.37029613105838,60.10825489931879
2025-12-12 01:15:00,14.379711455455537,72.69813211578521,67.2983193277311,29.252701599620362,65.13765778970551,1104.0049660978812,77.49668446890475,60.252016780580874
2025-12-12 01:30:00,14.210384551993789,72.67868136498585,67.2983193277311,29.276463934384886,68.55477599656489,1107.7921734949277,77.76053426018233,59.88941388136497
