t_stamp,GR06/ai/GR06_feature_7/eu,GR06/GR06_feature_1_block/eu,GR06/GR06_feature_1_block/setpoint,GR06/GR06_feature_3/eu,GR06/ai/GR06_feature_8/eu,GR06/ai/GR06_feature_6/eu,GR06/GR06_feature_5,GR06/ai/GR06_feature_4_mean/eu,GR06/ai/GR06_feature_7/eu_sm,GR06/GR06_feature_1_block/eu_sm,GR06/GR06_feature_1_block/setpoint_sm,GR06/GR06_feature_3/eu_sm,GR06/ai/GR06_feature_8/eu_sm,GR06/ai/GR06_feature_6/eu_sm,GR06/GR06_feature_5_sm,GR06/ai/GR06_feature_4_mean/eu_sm,feature_10_ext_metric,feature_9,feature_10_ext_metric_sm,feature_9_sm
2025-05-09 17:00:00,20.21510539525896,69.38640990269249,63.37815126050421,28.40885842050899,937.16683903729,80.942361645806,48.73209636281702,62.54744488835682,20.81571760406541,69.16245789323405,63.37815126050421,28.314473635128245,934.7311425886832,81.05141030558052,48.485349337631035,65.3683978451556,1.6912611882937991,0.6428682665704308,1.6984208428999403,0.6509506320281285
2025-05-09 17:15:00,20.51644314613117,69.357128183575,63.37815126050421,28.344965686868445,941.5766671722466,81.43615171958608,48.78051745893445,62.85663723073132,20.79968445539745,69.141336969933,63.37815126050421,28.306448650375003,934.5017597874992,81.05087654337362,48.47470379988249,65.38668222777015,1.6902632732082885,0.6455946727019038,1.699433074329609,0.6514211083964206
2025-05-09 17:30:00,20.37467393324773,69.21212363039012,63.37815126050421,28.388288593127115,937.68733731803,81.56530088577136,49.17232159872909,65.72752270699276,20.78538857958198,69.11943868075085,63.37815126050421,28.298824214370914,934.3433288102741,81.03593874720056,48.47721961299347,65.40212221080102,1.686633673141323,0.6422916797207024,1.7001555625881846,0.6519546788102835
2025-05-09 17:45:00,20.518438540816373,69.19878509105415,63.37815126050421,28.38821776480481,937.6311630857564,80.45374454069929,48.93528544848926,65.68254621019122,20.774800463048596,69.10139454935668,63.37815126050421,28.291277147600155,934.3662237614992,81.01171190855383,48.49562929786322,65.40513695696549,1.683070644194436,0.6494064967290308,1.7010051818993048,0.6519951414219327
2025-05-09 18:00:00,20.698747435147133,69.32211785933686,63.37815126050421,28.391039130963915,935.9292047771206,80.98864937202399,48.7491416680543,65.67895463465007,20.7803521526524,69.08073982271553,63.37815126050421,28.284253364618518,934.8731087496795,80.97086355449304,48.49152792888635,65.4062861939006,1.692242014747053,0.6502376308576974,1.7023494678133757,0.6523416280302585
2025-05-09 18:15:00,21.13147776924713,69.21360745693671,63.37815126050421,28.30578226248373,936.3167332104632,80.88177636727217,48.619301480420624,65.71163624752447,20.791046648139762,69.06019181940458,63.37815126050421,28.27747572380711,935.4543544346361,80.93748348087733,48.47566651557735,65.26683850888533,1.6965151442311943,0.6499058377880309,1.7038791390858257,0.6522228247323361
2025-05-09 18:30:00,21.219632841432382,69.18490761524995,63.37815126050421,28.307539590994576,935.9593138530682,81.14719810984522,48.419185275356845,65.73437231933394,20.79083388137303,69.04203608654795,63.37815126050421,28.273943316479638,935.7426862163418,80.90470554598244,48.45394093317242,65.14429404928921,1.695223836590923,0.6511356826585702,1.7054482563105329,0.6523018572074717
2025-05-09 18:45:00,21.175749245514425,69.13664991447284,63.37815126050421,28.33463637152221,934.416488614068,81.08798326067857,48.16200972115318,65.89694266730757,20.770108249944812,69.0278501626724,63.37815126050421,28.269548521996022,935.6957496313033,80.90453170583713,48.43229969677263,65.0402970479115,1.698153124272752,0.649525714317913,1.707281171771895,0.6524624951845255
2025-05-09 19:00:00,21.249378168391424,69.14897204888544,63.37815126050421,28.29854074050549,931.897938527201,80.67395910213033,47.77491178535123,65.88108309746586,20.760706786412925,69.01894711617844,63.37815126050421,28.266484555548608,935.8221928999736,80.88397188186558,48.4019967466053,64.94612533881738,1.693437269174735,0.6536763007533305,1.708668820838682,0.6522927051177221
2025-05-09 19:15:00,20.92178842642813,69.18344582350234,63.37815126050421,28.28258406287437,933.6278232750248,81.0209076383416,48.28830305013254,66.01266440425962,20.76527282462378,69.00631728839616,63.37815126050421,28.262450963148922,936.0431769478864,80.8502987079297,48.3726424821749,64.84729051319957,1.6958943993968882,0.6536846728042922,1.7093845943153454,0.6523183693173714
