t_stamp,GR05/ai/GR05_feature_7/eu,GR05/GR05_feature_1_block/eu,GR05/GR05_feature_1_block/setpoint,GR05/GR05_feature_3/eu,GR05/ai/GR05_feature_8/eu,GR05/ai/GR05_feature_6/eu,GR05/GR05_feature_5,GR05/ai/GR05_feature_4_mean/eu,GR05/ai/GR05_feature_7/eu_sm,GR05/GR05_feature_1_block/eu_sm,GR05/GR05_feature_1_block/setpoint_sm,GR05/GR05_feature_3/eu_sm,GR05/ai/GR05_feature_8/eu_sm,GR05/ai/GR05_feature_6/eu_sm,GR05/GR05_feature_5_sm,GR05/ai/GR05_feature_4_mean/eu_sm,feature_10_ext_metric,feature_9,feature_10_ext_metric_sm,feature_9_sm
2025-05-24 17:00:00,22.327563742974892,64.69592402006924,63.54621848739496,27.5792734576038,906.9782047382886,78.5457317604123,47.48289137358051,67.21643873883978,23.834726006308653,64.69385134612517,63.54621848739496,27.54247116646533,895.0670564001077,78.88769694951709,47.66557313071396,66.60653791491781,1.4509486791090909,0.6930926940795525,1.4618223271536535,0.7012087109658474
2025-05-24 17:15:00,22.609035703698154,64.76268473623257,63.54621848739496,27.59827032243756,903.9356504181316,78.82588643300525,47.79529342346577,67.17337408236567,23.797466693173135,64.71235889543942,63.54621848739496,27.533539318388847,893.7709801227411,78.85952800547443,47.63817610739361,66.53159464380671,1.4449053735225224,0.7032329648951666,1.4616189806181197,0.7009220188779941
2025-05-24 17:30:00,22.911018969049977,64.67336837709057,63.54621848739496,27.60542596129726,907.1628679382374,79.35217919558114,47.4420361275368,67.26542901713083,23.763749660897332,64.72515690384618,63.54621848739496,27.523757018093047,892.2218337894963,78.87940680961869,47.61728650949908,66.44671124733942,1.4481360314870664,0.7055968862157382,1.4604414736903675,0.7007676176676247
2025-05-24 17:45:00,22.639107750518114,64.65487053359865,63.54621848739496,27.57738516468806,909.5920926864168,79.39193028934133,47.89136789418658,67.27495305533552,23.744346943727848,64.7392865361418,63.54621848739496,27.512762354127588,890.8493021443621,78.88728398267939,47.58127569773737,66.37973918785562,1.4572900191721865,0.703259521285167,1.4590608864771655,0.7006777873215505
2025-05-24 18:00:00,23.22255238382981,64.66003873238094,63.54621848739496,27.61739941162024,909.3924215996084,78.194867503973,47.60804804240975,66.9972039552295,23.74595707872745,64.74492291897532,63.54621848739496,27.503492512322783,890.0965281643983,78.869590024159,47.55337939325894,66.30729865227046,1.46215721868254,0.7052055045185938,1.4580974991345315,0.7004981158396024
2025-05-24 18:15:00,23.770752237788024,64.61017622925694,63.54621848739496,27.572975065000875,902.652105703347,78.5301172769923,47.87684875149398,67.08434684075418,23.75582090368332,64.74807659558851,63.54621848739496,27.493039184515897,889.6517774166161,78.82432285903343,47.53284732152029,66.24725597932854,1.4676362186256864,0.7024205492837359,1.4573120228180785,0.7005861836383708
2025-05-24 18:30:00,24.26941043858279,64.57438705441898,63.54621848739496,27.57856714504328,894.6840577097814,78.76352109529874,48.05184380346915,67.13832294015992,23.76667624249629,64.74851460868359,63.54621848739496,27.48513555829307,889.6227919688148,78.86664601743416,47.51549702617068,66.20133161717884,1.479074290588661,0.7089104014609132,1.4558958857808424,0.7006235818379334
2025-05-24 18:45:00,24.86761842966945,64.62212510596457,63.54621848739496,27.55444472535984,900.8036332322744,78.83531101288541,47.699870913528905,67.13411091664035,23.78126267768249,64.75520631331686,63.54621848739496,27.476548853721336,890.1393267016093,78.88591488488903,47.507014694716354,66.17015861031328,1.473546096676286,0.7019585508769599,1.4543414873101044,0.701002892479583
2025-05-24 19:00:00,25.090458794725414,64.65236760246428,63.54621848739496,27.53337701871367,896.0540958609186,78.86872978388554,47.77450563992183,66.85843147007309,23.800583722183493,64.75615626388651,63.54621848739496,27.468772805404353,890.9006053077967,78.90107604612456,47.4950870404364,66.1426080894248,1.471325112612342,0.7062531794398755,1.453307399452673,0.7014561729019443
2025-05-24 19:15:00,24.427795160859016,64.56848280015468,63.54621848739496,27.54343369826099,892.9735609173345,79.63831613281323,48.06621790868879,66.76932204938615,23.846224482318075,64.75839450560984,63.54621848739496,27.46026089699765,891.8827220118977,78.87413258038215,47.48930118997711,66.12357404705558,1.4668058610434056,0.7022140510851533,1.452166868521406,0.7019465527076304
