t_stamp,GR05/ai/GR05_feature_7/eu,GR05/GR05_feature_1_block/eu,GR05/GR05_feature_1_block/setpoint,GR05/GR05_feature_3/eu,GR05/ai/GR05_feature_8/eu,GR05/ai/GR05_feature_6/eu,GR05/GR05_feature_5,GR05/ai/GR05_feature_4_mean/eu,GR05/ai/GR05_feature_7/eu_sm,GR05/GR05_feature_1_block/eu_sm,GR05/GR05_feature_1_block/setpoint_sm,GR05/GR05_feature_3/eu_sm,GR05/ai/GR05_feature_8/eu_sm,GR05/ai/GR05_feature_6/eu_sm,GR05/GR05_feature_5_sm,GR05/ai/GR05_feature_4_mean/eu_sm,feature_10_ext_metric,feature_9,feature_10_ext_metric_sm,feature_9_sm
2025-09-09 17:00:00,6.368571616086549,67.55440725479998,66.25630252100841,26.71884940352592,832.2367713787678,72.61504289653143,52.54730877991519,58.93112924821908,7.974258621082443,67.39671606815871,66.25630252100841,26.644383788746172,833.094837547185,72.70260630670803,52.43737652137145,60.16308966810481,0.9213771524166308,0.4632468716130902,0.9193571198318596,0.4748497731271989
2025-09-09 17:15:00,7.208827809310871,67.64976160957879,66.25630252100841,26.697563657866805,832.1117576152885,72.91086139806337,52.82062446259084,58.88943814079875,7.997123160828802,67.38876135491162,66.25630252100841,26.63965382265739,833.4510089376056,72.69046704426992,52.452645209792024,60.252978712398985,0.9301418781224492,0.4663810285499468,0.9185377767369091,0.47562981078593314
2025-09-09 17:30:00,7.551230502407903,67.45826179820814,66.25630252100841,26.70818783984817,832.9379824667741,72.63678784274862,52.94717482534047,58.62607164246685,7.9718561514657305,67.38752802581972,66.25630252100841,26.639525083988318,833.8390272728222,72.68063815803336,52.449434732133405,60.3318830068815,0.921064163640363,0.4684238910327183,0.9170600562709653,0.4763501330597261
2025-09-09 17:45:00,7.593604949856177,67.39281918384155,66.25630252100841,26.69187099324124,832.4182258409912,72.78628218299318,52.45223159910785,58.518017523645504,7.93249005297848,67.38228061840296,66.25630252100841,26.639010412521806,834.6747671643842,72.68221552797587,52.44625362316838,60.40008856186765,0.9175647567454756,0.4679206129638639,0.9158467986419284,0.4768235262983071
2025-09-09 18:00:00,7.383795568293237,67.43843611836789,66.25630252100841,26.66565982341326,835.7952919871803,72.37537620493221,52.13225748762222,58.32759231867095,7.92718322763837,67.36646270072684,66.25630252100841,26.638187750680476,835.4087664881843,72.67981728456176,52.430216107311004,60.453131665917645,0.91421068369166,0.4676125701303423,0.9147183637849077,0.4772751977239812
2025-09-09 18:15:00,7.697029139229441,67.455984014404,66.25630252100841,26.65198803517117,834.6865251860544,72.66967388510302,51.79154461281133,58.35505880482338,7.943375561779635,67.35403024659708,66.25630252100841,26.636207174226627,835.8333838654246,72.68053887230101,52.399492695997175,60.51260099009188,0.9239219669190986,0.471374944333207,0.9138237742269661,0.4777125113959058
2025-09-09 18:30:00,8.351058340640918,67.42173917049523,66.25630252100841,26.619134401921325,838.0620925898522,72.90247912715628,52.04638912378304,58.40152517278083,7.966896308175272,67.34099131963515,66.25630252100841,26.631471969033473,835.972281642561,72.66647910037729,52.36779824954203,60.584312817916064,0.9199793962593636,0.4760460037632069,0.9133047040346611,0.47820037941444377
2025-09-09 18:45:00,8.8432209073028,67.36463406614821,66.25630252100841,26.642711724204645,836.9387682771081,72.70581974413975,52.21111538024719,58.7574607669166,7.965654038312044,67.33190132462569,66.25630252100841,26.62633970070425,836.3635147575496,72.66153144684291,52.321723527311626,60.65760254078114,0.919512123772792,0.4778653863355654,0.9125292242077674,0.47863086993026993
2025-09-09 19:00:00,8.876793537973192,67.35253946559789,66.25630252100841,26.58324103446892,835.3051565820839,72.51507319874138,52.726256965192285,61.94066254458103,7.963462535941754,67.3252164764751,66.25630252100841,26.620221285851812,836.7407692675971,72.66292702689671,52.27025283215865,60.72187975864384,0.9202348090876662,0.471340585259404,0.9115397695664735,0.479001235055279
2025-09-09 19:15:00,8.410145715786914,67.3851475380179,66.25630252100841,26.55356664143813,831.6920705542645,72.79773439504844,52.90315208721042,61.90933569222785,7.9828184114753755,67.32165589365968,66.25630252100841,26.615731260409333,836.995021181313,72.6624226084164,52.23148601889397,60.769790696311105,0.913848527502208,0.4721402139724558,0.9108855349682252,0.47912584683787246
